Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
660446e52bb404baf54a7369,63f57759284ce2f495e4442d,APPROVED,Not Applicable,2024-03-27T16:23:32.490000Z,2024-03-27T16:59:46.437000Z,2024-03-28T17:14:42.292000Z,2024-03-27T17:00:28.766231Z,2174,C1NU7187,2149,"English, Spanish",51,Female,Mixed,Mexico,United States,United States,English,No,Full-Time
660446ea578f2770ebca9600,65e886a63bfa2494e050e4d7,APPROVED,Not Applicable,2024-03-27T16:18:56.463000Z,2024-03-27T16:27:00.047000Z,2024-03-28T16:03:39.684000Z,2024-03-27T16:28:54.932025Z,484,C1NU7187,15,English,20,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660446edb293e43dbcd98e2f,60833ce5197d68cff9df1b83,APPROVED,Not Applicable,2024-03-27T16:19:00.978000Z,2024-03-27T16:29:46.996000Z,2024-03-28T15:57:32.934000Z,2024-03-27T16:31:11.040831Z,647,C1NU7187,5989,English,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660446ff3ecf4ac1afebcaa7,65f67e28dda1f5ee1c6fa288,APPROVED,Not Applicable,2024-03-27T16:19:19.673000Z,2024-03-27T16:27:47.311000Z,2024-03-28T17:14:07.179000Z,2024-03-27T16:30:17.002929Z,508,C1NU7187,18,"English, Other",26,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
6604471829a69f1cea5d9e71,5d93b788fdfe9d001c00c255,APPROVED,Not Applicable,2024-03-27T16:19:42.329000Z,2024-03-27T16:24:36.781000Z,2024-03-28T16:05:36.777000Z,2024-03-27T17:26:52.847698Z,295,C1NU7187,3797,English,45,Female,White,United States,United States,United States,English,No,Full-Time
660447480e4df8ee44704f73,5d0c16dfaf24de00012ea950,APPROVED,Not Applicable,2024-03-27T16:20:38.618000Z,2024-03-27T16:27:07.133000Z,2024-03-28T16:08:03.355000Z,2024-03-27T16:29:21.771531Z,389,C1NU7187,802,"English, Spanish",32,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
6604474cdf16c49343ca9554,5bcc26ba4f22df00010f166d,APPROVED,Not Applicable,2024-03-27T16:20:36.253000Z,2024-03-27T16:29:54.502000Z,2024-03-28T17:14:07.695000Z,2024-03-27T16:31:18.054307Z,559,C1NU7187,327,English,33,Male,Other,United States,United States,United States,English,No,Full-Time
66044760daaff5665d9feade,607ba45a421d301d24cf252b,APPROVED,Not Applicable,2024-03-27T16:21:10.262000Z,2024-03-27T16:30:40.523000Z,2024-03-28T16:05:00.648000Z,2024-03-27T16:31:27.373586Z,571,C1NU7187,1247,English,38,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604476806fb87a2514bfb9a,6110d59cbf733422cb867da5,APPROVED,Not Applicable,2024-03-27T16:21:04.228000Z,2024-03-27T16:51:37.892000Z,2024-03-28T16:08:03.862000Z,2024-03-27T16:51:39.535413Z,1834,C1NU7187,855,"English, Spanish",27,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
6604477562965c1d65a21d68,5b5c7accdb56360001f4840d,APPROVED,Not Applicable,2024-03-27T16:21:16.167000Z,2024-03-27T16:34:59.984000Z,2024-03-28T16:04:48.061000Z,2024-03-27T16:35:01.705522Z,824,C1NU7187,1958,"English, Tagalog-Filipino",35,Male,Asian,Philippines,United States,United States,Tagalog-Filipino,No,Full-Time
66044784f60a5c548c6e1fda,65c14037bc242a29a176b12c,APPROVED,Not Applicable,2024-03-27T16:21:34.615000Z,2024-03-27T16:33:26.946000Z,2024-03-28T16:06:15.129000Z,2024-03-27T16:33:28.370037Z,713,C1NU7187,40,English,34,Female,Black,United States,United States,United States,English,No,Part-Time
66044786c70add62c2f98bcb,5eb0e48e4e64ca1c2fb1829f,APPROVED,Not Applicable,2024-03-27T16:21:43.292000Z,2024-03-27T16:31:22.679000Z,2024-03-28T16:04:20.259000Z,2024-03-27T16:31:43.935878Z,580,C1NU7187,543,English,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66044797c395b70e19f55d01,611ab91a00baa062f55b86d8,APPROVED,Not Applicable,2024-03-27T16:21:51.929000Z,2024-03-27T16:28:18.588000Z,2024-03-28T17:07:09.649000Z,2024-03-27T16:30:43.472721Z,387,C1NU7187,2595,"English, Spanish",24,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
6604479c0eb77c40bd130991,5ffa65ae7211c742f5e88aaf,APPROVED,Not Applicable,2024-03-27T16:21:54.566000Z,2024-03-27T16:31:17.939000Z,2024-03-28T16:07:50.429000Z,2024-03-27T16:31:43.316086Z,564,C1NU7187,4022,"English, Spanish",37,Female,Black,United States,United States,United States,English,No,Full-Time
660447c464cb10116137bdd7,61338374ecef87bfdfd1c7bb,APPROVED,Not Applicable,2024-03-27T16:22:33.354000Z,2024-03-27T16:25:47.652000Z,2024-03-28T16:03:40.174000Z,2024-03-27T16:25:49.057615Z,195,C1NU7187,4215,English,21,Male,White,United States,United States,United States,English,Yes,Part-Time
660447d71fe914c16e77b92c,5ca999aacf827100165119f4,APPROVED,Not Applicable,2024-03-27T16:22:54.416000Z,2024-03-27T16:37:00.740000Z,2024-03-28T16:05:01.196000Z,2024-03-27T16:37:01.944944Z,847,C1NU7187,1647,English,38,Male,White,United States,United States,United States,English,No,Full-Time
660447dd7ad52a69f1b9b57e,5f036ad6524fe7281a4ad892,APPROVED,Not Applicable,2024-03-27T16:23:01.191000Z,2024-03-27T16:32:20.559000Z,2024-03-28T16:07:34.796000Z,2024-03-27T16:32:22.346846Z,560,C1NU7187,415,English,25,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660447e0458532cfeddcc649,62a0f7db18a72f2654996af3,APPROVED,Not Applicable,2024-03-27T16:23:04.849000Z,2024-03-27T16:41:11.648000Z,2024-03-28T17:07:24.429000Z,2024-03-27T16:41:13.525695Z,1087,C1NU7187,1490,English,42,Female,White,United States,United States,United States,English,No,Part-Time
6604480cc395b70e19f55d28,63f77c99aeb55cf2e2f55d09,APPROVED,Not Applicable,2024-03-27T16:23:46.352000Z,2024-03-27T16:33:21.062000Z,2024-03-28T17:07:25.062000Z,2024-03-27T16:33:24.839944Z,575,C1NU7187,615,English,37,Female,White,United States,United States,United States,English,No,Full-Time
6604481e32bb06b82242c3e7,65103b22e65677cb371b07e6,APPROVED,Not Applicable,2024-03-27T16:24:09.692000Z,2024-03-27T16:29:58.632000Z,2024-03-28T17:16:30.413000Z,2024-03-27T16:31:19.499628Z,349,C1NU7187,262,English,28,Female,White,United States,United States,United States,English,Yes,Full-Time
6604482a2b1d95fa23b4ef7b,650072ae8de93bfe76ee318d,APPROVED,Not Applicable,2024-03-27T16:24:23.314000Z,2024-03-27T16:38:50.828000Z,2024-03-28T15:57:34.062000Z,2024-03-27T16:38:51.942456Z,868,C1NU7187,819,English,71,Male,White,United States,United States,United States,English,No,Full-Time
6604484832bb06b82242c407,5c322ff624d16c00015b1818,APPROVED,Not Applicable,2024-03-27T16:24:48.482000Z,2024-03-27T16:31:16.343000Z,2024-03-28T16:06:26.876000Z,2024-03-27T16:31:42.172909Z,388,C1NU7187,1016,English,58,Male,White,United States,United States,United States,English,No,Full-Time
6604484cd92269a90c03d35a,569c19c09e8363000b2ffa71,APPROVED,Not Applicable,2024-03-27T16:24:55.328000Z,2024-03-27T16:31:49.754000Z,2024-03-28T17:16:30.801000Z,2024-03-27T16:31:53.720281Z,415,C1NU7187,479,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044865bada65b7bd4ba417,5e84f020507cd30b367b2624,APPROVED,Not Applicable,2024-03-27T16:25:19.842000Z,2024-03-27T16:31:16.195000Z,2024-03-28T15:57:34.891000Z,2024-03-27T16:31:41.879195Z,357,C1NU7187,7118,English,69,Male,White,United States,United States,United States,English,No,Full-Time
6604487dbada65b7bd4ba41f,5c03fc30c776820001bdadb3,APPROVED,Not Applicable,2024-03-27T16:25:43.247000Z,2024-03-27T16:37:05.336000Z,2024-03-28T17:14:48.299000Z,2024-03-27T16:37:06.820892Z,683,C1NU7187,2962,English,38,Female,Asian,United States,United States,United States,DATA_EXPIRED,No,DATA_EXPIRED
6604488df2543c4f3c18f4e3,5e5563b04b7e8c5619b3cdea,APPROVED,Not Applicable,2024-03-27T16:25:55.882000Z,2024-03-27T16:37:46.903000Z,2024-03-28T17:07:25.708000Z,2024-03-27T16:37:48.264706Z,712,C1NU7187,404,English,37,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6604488e9658cba5d5824798,60ff330871c21d483589dda7,APPROVED,Not Applicable,2024-03-27T16:25:57.228000Z,2024-03-27T16:32:12.651000Z,2024-03-28T17:16:04.442000Z,2024-03-27T16:32:15.106078Z,376,C1NU7187,88,English,22,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
660448981c4f4f082854c9c2,60f1ddf2ba77ba7c771c936c,APPROVED,Not Applicable,2024-03-27T16:26:04.460000Z,2024-03-27T16:30:40.876000Z,2024-03-28T17:16:31.167000Z,2024-03-27T16:31:27.047742Z,277,C1NU7187,1060,English,33,Female,White,United States,United States,United States,English,No,Full-Time
660448b0f65ada86459b29a5,57d0a0bee3221e00015fe385,APPROVED,Not Applicable,2024-03-27T16:26:32.829000Z,2024-03-27T16:30:36.578000Z,2024-03-28T16:04:03.456000Z,2024-03-27T16:31:27.436005Z,244,C1NU7187,7335,"English, Spanish",39,Male,Other,United States,United States,United States,English,No,Full-Time
660448b4578f2770ebca96b7,5ed03062ab3ebc103e60edea,APPROVED,Not Applicable,2024-03-27T16:26:38.026000Z,2024-03-27T16:35:04.445000Z,2024-03-28T17:16:31.546000Z,2024-03-27T16:35:07.741943Z,507,C1NU7187,264,"English, French, Spanish",25,Female,White,United States,United States,United States,Spanish,No,DATA_EXPIRED
660448babefe00621abb05b2,5dec17c87aeafe30634f55f7,APPROVED,Not Applicable,2024-03-27T16:26:50.667000Z,2024-03-27T16:38:49.639000Z,2024-03-28T17:14:32.421000Z,2024-03-27T16:38:51.168566Z,719,C1NU7187,1672,English,45,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
660448c4b293e43dbcd98ebc,622a0d9a4f5132ad78e5f1b6,APPROVED,Not Applicable,2024-03-27T16:26:51.928000Z,2024-03-27T16:34:58.630000Z,2024-03-28T16:06:20.796000Z,2024-03-27T17:35:15.421940Z,487,C1NU7187,3796,English,76,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660448dc1d335ce6f5aee7fb,642afc43c4ce339b0c2763d9,APPROVED,Not Applicable,2024-03-27T16:27:15.629000Z,2024-03-27T16:32:46.361000Z,2024-03-28T17:07:26.374000Z,2024-03-27T16:32:47.863491Z,331,C1NU7187,1144,English,44,Female,White,United States,United States,United States,English,No,Part-Time
660448ea9c8df902c6158999,65f0d9663a86fa2c6c058d9d,APPROVED,Not Applicable,2024-03-27T16:27:32.287000Z,2024-03-27T16:32:46.668000Z,2024-03-28T16:03:40.506000Z,2024-03-27T16:32:47.772142Z,315,C1NU7187,106,English,23,Male,White,United States,United States,United States,English,No,Full-Time
660448f3d81e4e7cdfe4a654,60e678d3668a47695ccfe841,APPROVED,Not Applicable,2024-03-27T16:27:37.134000Z,2024-03-27T16:35:17.402000Z,2024-03-28T16:02:54.414000Z,2024-03-27T16:35:18.825208Z,461,C1NU7187,382,English,23,Female,White,United States,United States,United States,English,Yes,Part-Time
660448febefe00621abb05c9,5e5d3499f5bf520402da1afd,APPROVED,Not Applicable,2024-03-27T16:27:57.368000Z,2024-03-27T16:33:14.406000Z,2024-03-28T16:04:20.641000Z,2024-03-27T16:33:15.349166Z,318,C1NU7187,558,English,27,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6604490f0879de13df91e848,6563533cc6a66751799ad06a,APPROVED,Not Applicable,2024-03-27T16:28:05.361000Z,2024-03-27T16:46:31.928000Z,2024-03-28T16:03:40.897000Z,2024-03-27T16:46:47.723108Z,1107,C1NU7187,256,"English, Spanish, Swedish",21,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604492f954b3d7d225eb487,628555bb109cc99491b8f04b,APPROVED,Not Applicable,2024-03-27T16:28:31.280000Z,2024-03-27T16:37:50.110000Z,2024-03-28T15:57:35.699000Z,2024-03-27T16:37:52.227249Z,559,C1NU7187,5043,English,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604493f055ab53883a60bd5,5d46665905b29200188e52b4,APPROVED,Not Applicable,2024-03-27T16:32:53.962000Z,2024-03-27T16:41:07.054000Z,2024-03-28T17:16:31.934000Z,2024-03-27T16:41:10.111995Z,494,C1NU7187,1193,English,31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
660449458d7f3b70e14f8d0a,63617ee3510f6c1c38bffbc0,APPROVED,Not Applicable,2024-03-27T16:28:59.329000Z,2024-03-27T16:34:40.807000Z,2024-03-28T16:03:41.237000Z,2024-03-27T16:34:42.599610Z,342,C1NU7187,309,English,21,Male,White,United States,United States,United States,English,Yes,Part-Time
66044948b393d33adc4b50d9,55900dcffdf99b3f7aada3f5,APPROVED,Not Applicable,2024-03-27T16:29:03.607000Z,2024-03-27T16:41:15.124000Z,2024-03-28T15:57:36.530000Z,2024-03-27T16:41:16.879224Z,732,C1NU7187,2734,English,73,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66044949ef2e2027345eb481,5fd95f2691ac2024f8a883dd,APPROVED,Not Applicable,2024-03-27T16:31:49.751000Z,2024-03-27T16:39:17.374000Z,2024-03-28T16:05:37.101000Z,2024-03-27T16:39:19.352885Z,448,C1NU7187,1389,English,47,Female,White,United States,United States,United States,English,No,Full-Time
66044951980f62452b0f3f37,5c279b00e2303a0001cec801,APPROVED,Not Applicable,2024-03-27T16:29:13.116000Z,2024-03-27T16:34:12.362000Z,2024-03-28T16:03:41.576000Z,2024-03-27T16:34:13.332597Z,300,C1NU7187,793,English,21,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
660449576acc930f82014764,62953d4c9d032617825a89ff,APPROVED,Not Applicable,2024-03-27T16:29:19.242000Z,2024-03-27T16:35:04.835000Z,2024-03-28T16:04:21.002000Z,2024-03-27T16:35:07.436037Z,346,C1NU7187,258,English,34,Male,White,United States,United States,United States,English,No,Full-Time
6604499967c95d9ddc2a8347,6522b5d885b97591017c0418,APPROVED,Not Applicable,2024-03-27T16:30:28.939000Z,2024-03-27T16:44:57.855000Z,2024-03-28T16:05:02.250000Z,2024-03-27T16:46:14.355588Z,869,C1NU7187,692,English,40,Male,White,United States,United States,United States,English,No,Full-Time
660449af9508d41b72d13232,61113bc2b68d5fd7a8c9bac0,APPROVED,Not Applicable,2024-03-27T16:30:54.967000Z,2024-03-27T16:36:32.175000Z,2024-03-28T16:02:54.776000Z,2024-03-27T16:36:33.800091Z,338,C1NU7187,472,English,22,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
660449c19b7d1a84f1dcc35a,65aefab74abd092841459281,APPROVED,Not Applicable,2024-03-27T16:31:27.586000Z,2024-03-27T16:38:57.768000Z,2024-03-28T16:04:14.435000Z,2024-03-27T16:38:58.990859Z,451,C1NU7187,552,"English, Spanish",24,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
660449c79669f2a6ae58c7eb,5ddee8912e6c77e798b5882f,APPROVED,Not Applicable,2024-03-27T16:31:15.626000Z,2024-03-27T16:34:16.845000Z,2024-03-28T16:03:41.928000Z,2024-03-27T16:34:18.434845Z,182,C1NU7187,7918,English,24,Male,White,United States,United States,United States,English,No,Full-Time
660449ca3abf82abdedf24c8,6547cd2ceba4e6b1fffffe56,APPROVED,Not Applicable,2024-03-27T16:31:18.622000Z,2024-03-27T16:37:11.191000Z,2024-03-28T16:04:14.790000Z,2024-03-27T16:37:12.514425Z,353,C1NU7187,661,English,24,Female,Other,United States,United States,United States,English,No,Full-Time
660449cb92d30930104ccdf5,65c243c37e0d77ca70ee030e,APPROVED,Not Applicable,2024-03-27T16:31:15.198000Z,2024-03-27T16:43:09.412000Z,2024-03-28T17:07:10.215000Z,2024-03-27T16:43:39.097111Z,715,C1NU7187,566,"Arabic, English, Italian, Spanish",22,Female,Mixed,United States,United States,United States,English,No,Full-Time
660449ce8706ab35b27c7bf4,634825ebf527096edf593db7,APPROVED,Not Applicable,2024-03-27T16:31:16.122000Z,2024-03-27T16:35:09.097000Z,2024-03-28T16:03:42.583000Z,2024-03-27T16:35:10.569809Z,233,C1NU7187,2352,English,23,Male,White,United States,United States,United States,English,Yes,Part-Time
660449db9c3392ab8d21975b,5c0ef15265217a00014ef2bd,APPROVED,Not Applicable,2024-03-27T16:31:36.739000Z,2024-03-27T16:38:33.569000Z,2024-03-28T16:04:21.387000Z,2024-03-27T16:38:35.102509Z,417,C1NU7187,834,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660449dd6d2df3dc364cce01,5c52016a3146f80001d47b26,APPROVED,Not Applicable,2024-03-27T16:31:31.593000Z,2024-03-27T16:38:40.566000Z,2024-03-28T17:16:32.293000Z,2024-03-27T16:38:42.487158Z,429,C1NU7187,2794,English,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044a0d5bb040124553ab9e,60109ec41bb0de422378c301,APPROVED,Not Applicable,2024-03-27T16:32:49.541000Z,2024-03-27T16:47:10.731000Z,2024-03-28T17:14:32.897000Z,2024-03-27T16:47:13.334330Z,862,C1NU7187,1033,English,49,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044a1d3c796aebd5dfffc0,5d215a1bbf7f840019701939,APPROVED,Not Applicable,2024-03-27T16:33:16.696000Z,2024-03-27T16:38:36.019000Z,2024-03-28T17:07:27.059000Z,2024-03-27T16:38:37.725836Z,320,C1NU7187,4683,English,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
66044a1fe085639302722a2b,65f8deda728990a99bc12b21,APPROVED,Not Applicable,2024-03-27T16:32:43.565000Z,2024-03-27T16:40:16.172000Z,2024-03-28T16:05:02.826000Z,2024-03-27T16:40:17.303156Z,453,C1NU7187,29,English,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66044a1ffe93e70f6baf9968,65fb4343710d1769977cc974,APPROVED,Not Applicable,2024-03-27T16:32:38.867000Z,2024-03-27T16:37:47.782000Z,2024-03-28T16:03:14.770000Z,2024-03-27T16:37:48.927257Z,309,C1NU7187,116,"English, Spanish",24,Male,Mixed,United States,United States,United States,English,No,Full-Time
66044a336d2df3dc364cce30,63c88ab517d92092ed2be252,APPROVED,Not Applicable,2024-03-27T16:33:31.054000Z,2024-03-27T16:40:22.697000Z,2024-03-28T17:14:33.337000Z,2024-03-27T16:40:23.668387Z,412,C1NU7187,976,English,49,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044a3bdc9634ddcf58c815,5eb313d87a289b0f847a7752,APPROVED,Not Applicable,2024-03-27T16:33:07.939000Z,2024-03-27T16:45:14.521000Z,2024-03-28T17:13:54.541000Z,2024-03-27T16:46:23.071968Z,727,C1NU7187,4849,"Chinese, English",61,Female,Asian,China,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
66044a48a11d3a5b8d735b04,5fca97a4b105427256733533,APPROVED,Not Applicable,2024-03-27T16:33:18.050000Z,2024-03-27T16:37:13.198000Z,2024-03-28T16:04:48.423000Z,2024-03-27T16:37:15.792239Z,236,C1NU7187,3867,English,43,Male,Asian,Taiwan,United States,United States,Chinese,No,Full-Time
66044a4ac62efe106302af03,65e79025a40021b6a56f18d7,APPROVED,Not Applicable,2024-03-27T16:33:23.208000Z,2024-03-27T16:39:32.822000Z,2024-03-28T17:16:32.649000Z,2024-03-27T16:39:34.265951Z,370,C1NU7187,45,English,26,Female,White,United States,United States,United States,English,No,Part-Time
66044a4bdf54c2b775384435,610975e0880ab9e62c819f8d,APPROVED,Not Applicable,2024-03-27T16:33:20.711000Z,2024-03-27T16:42:47.773000Z,2024-03-28T16:06:10.426000Z,2024-03-27T16:43:07.076306Z,568,C1NU7187,284,English,25,Female,Asian,China,United States,United States,English,Yes,DATA_EXPIRED
66044a57e84cc725be47c41d,65440cdced097137f3223224,APPROVED,Not Applicable,2024-03-27T16:33:36.510000Z,2024-03-27T16:53:44.350000Z,2024-03-28T15:57:56.697000Z,2024-03-27T16:53:47.297082Z,1208,C1NU7187,612,English,78,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044a5d78ffadbb8d467cf7,60fcddd3e16cd93f2581ef0f,APPROVED,Not Applicable,2024-03-27T16:33:38.189000Z,2024-03-27T16:50:37.507000Z,2024-03-28T16:03:42.923000Z,2024-03-27T16:50:39.267102Z,1020,C1NU7187,280,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66044a6a6fd3a7411dc126c4,59e62b6277860e0001512e14,APPROVED,Not Applicable,2024-03-27T16:33:53.484000Z,2024-03-27T16:48:20.242000Z,2024-03-28T16:07:02.765000Z,2024-03-27T16:48:21.567919Z,867,C1NU7187,6229,"English, French, Spanish",70,Male,Mixed,Cuba,United States,United States,English,No,DATA_EXPIRED
66044a731796f22756d32953,63e2edc0b1d33c48c3246626,APPROVED,Not Applicable,2024-03-27T16:34:03.219000Z,2024-03-27T16:44:37.649000Z,2024-03-28T15:57:37.361000Z,2024-03-27T16:45:45.471594Z,635,C1NU7187,2250,English,65,Male,White,United States,United States,United States,English,No,Full-Time
66044a8592523ae73adcc372,65a297f1bf76685e310c7d70,APPROVED,Not Applicable,2024-03-27T16:34:22.756000Z,2024-03-27T16:47:46.334000Z,2024-03-28T16:06:54.874000Z,2024-03-27T16:47:47.699808Z,804,C1NU7187,332,English,35,Female,Mixed,United States,United States,United States,English,No,Other
66044a9eeaaf291c9a02aee7,65f2290a6deece72360f7690,APPROVED,Not Applicable,2024-03-27T16:34:47.001000Z,2024-03-27T16:39:48.104000Z,2024-03-28T17:16:33.021000Z,2024-03-27T16:39:49.834411Z,302,C1NU7187,10,English,31,Female,White,United States,United States,United States,English,No,Full-Time
66044aa357205092c6d01d81,612c5e81151ee48620a1957c,APPROVED,Not Applicable,2024-03-27T16:34:49.213000Z,2024-03-27T16:48:09.305000Z,2024-03-28T16:05:56.195000Z,2024-03-27T16:48:10.780813Z,801,C1NU7187,951,English,25,Female,Mixed,United States,United States,United States,English,No,Part-Time
66044aae5d96954e4799cf4e,6602fab36fd353e29ef111fd,APPROVED,Not Applicable,2024-03-27T16:35:01.598000Z,2024-03-27T16:52:55.824000Z,2024-03-28T17:14:48.898000Z,2024-03-27T16:52:57.010170Z,1075,C1NU7187,6,English,42,Female,Asian,Korea,United States,United States,Korean,No,Full-Time
66044abb11b9531907ca56ee,65efab7831eecec114afc048,APPROVED,Not Applicable,2024-03-27T16:35:14.697000Z,2024-03-27T16:40:06.269000Z,2024-03-28T16:03:43.268000Z,2024-03-27T16:40:08.516805Z,292,C1NU7187,22,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66044ac8cc850bf6889a8c90,5e8cf14c0bec230b335e060d,APPROVED,Not Applicable,2024-03-27T16:35:26.396000Z,2024-03-27T16:40:59.166000Z,2024-03-28T16:03:57.756000Z,2024-03-27T16:41:01.394375Z,333,C1NU7187,4326,English,48,Female,Other,Trinidad and Tobago,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044af05bfc3b166858019b,5d6376ec7e447f001c971315,APPROVED,Not Applicable,2024-03-27T16:36:47.850000Z,2024-03-27T16:45:20.279000Z,2024-03-28T17:15:03.921000Z,2024-03-27T16:46:24.933877Z,513,C1NU7187,5494,English,67,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66044b1adc9634ddcf58c862,5ff79cf96ccb554ae5d00a7d,APPROVED,Not Applicable,2024-03-27T16:36:47.727000Z,2024-03-27T16:43:03.819000Z,2024-03-28T16:03:20.206000Z,2024-03-27T16:43:29.962733Z,377,C1NU7187,944,English,75,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044b1ef661015064c118fe,5ec80317aa8a870bba074040,APPROVED,Not Applicable,2024-03-27T16:36:51.748000Z,2024-03-27T16:43:33.960000Z,2024-03-28T16:04:21.736000Z,2024-03-27T16:44:15.033663Z,403,C1NU7187,237,English,34,Male,White,United States,United States,United States,Esperanto,DATA_EXPIRED,DATA_EXPIRED
66044b2e48c0328a70d8e1a4,65dfa6c58559652ab54e2eb8,APPROVED,Not Applicable,2024-03-27T16:37:49.047000Z,2024-03-27T16:48:02.868000Z,2024-03-28T16:03:15.558000Z,2024-03-27T16:48:05.007644Z,614,C1NU7187,25,English,18,Male,Mixed,United States,United States,United States,English,Yes,Other
66044b4b89025fe00f657c09,5c2a92b4b8e5f900015b3f58,APPROVED,Not Applicable,2024-03-27T16:37:41.102000Z,2024-03-27T17:04:14.097000Z,2024-03-28T17:16:33.671000Z,2024-03-27T17:04:16.889213Z,1593,C1NU7187,3755,"German, English",32,Female,White,Germany,United States,United States,German,No,Full-Time
66044b58b204420d17ca35d2,650356574411960c9f161662,APPROVED,Not Applicable,2024-03-27T16:38:03.525000Z,2024-03-27T16:48:44.597000Z,2024-03-28T17:16:04.767000Z,2024-03-27T16:48:48.379159Z,642,C1NU7187,275,English,24,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044b6445da73efbdb9cc11,6601c93e931b53a9ec13803b,APPROVED,Not Applicable,2024-03-27T16:38:10.083000Z,2024-03-27T16:43:07.634000Z,2024-03-28T16:03:43.631000Z,2024-03-27T16:43:36.229233Z,298,C1NU7187,20,English,23,Male,White,United States,United States,United States,English,Yes,Full-Time
66044b7a6b195ba828f76b97,5dda993086c886a06ce9108d,APPROVED,Not Applicable,2024-03-27T16:38:26.316000Z,2024-03-27T16:45:51.701000Z,2024-03-28T16:03:21.036000Z,2024-03-27T16:46:36.858076Z,446,C1NU7187,7095,English,76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044b89056cffc3385b72d5,62e42aaad0079d2ff8e97597,APPROVED,Not Applicable,2024-03-27T16:40:28.737000Z,2024-03-27T16:49:52.666000Z,2024-03-28T17:16:34.028000Z,2024-03-27T16:49:54.907825Z,564,C1NU7187,2869,English,32,Female,White,United States,United States,United States,English,No,Full-Time
66044b969ac6b49b3e97d9d2,65cbc0658c48323f0b657b06,APPROVED,Not Applicable,2024-03-27T16:38:51.290000Z,2024-03-27T16:46:47.928000Z,2024-03-28T16:07:50.757000Z,2024-03-27T16:46:51.335412Z,477,C1NU7187,138,English,36,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66044b9c66ce6c30d38a3d03,6148ea50509c9ce6c1f023c0,APPROVED,Not Applicable,2024-03-27T16:38:59.569000Z,2024-03-27T16:57:18.406000Z,2024-03-28T15:57:38.190000Z,2024-03-27T16:59:57.414501Z,1099,C1NU7187,1426,English,65,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66044ba178ffadbb8d467d4b,5b2834ed7da9a90001a3c5e5,APPROVED,Not Applicable,2024-03-27T16:39:12.870000Z,2024-03-27T16:45:45.965000Z,2024-03-28T17:07:10.808000Z,2024-03-27T16:46:35.476225Z,394,C1NU7187,3209,"Spanish, English",20,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
